Vardas Pavarde ND1 ND2 ND3 ND4 ND5 ND6 ND7 ND8 ND9 Egzaminas
Vardas844 Pavarde844 10 8 5 7 3 2 8 10 7 6
Vardas845 Pavarde845 10 8 4 8 3 3 2 1 3 9
Vardas846 Pavarde846 1 9 4 6 3 8 10 4 8 3
Vardas847 Pavarde847 3 3 6 10 6 2 6 4 4 8
Vardas848 Pavarde848 5 6 5 6 2 8 4 10 6 2
Vardas849 Pavarde849 3 9 4 2 10 9 7 10 10 6
Vardas850 Pavarde850 6 3 3 7 8 2 7 9 3 9
Vardas851 Pavarde851 1 3 2 8 3 7 4 9 5 2
Vardas852 Pavarde852 5 9 8 4 9 3 1 4 9 8
Vardas853 Pavarde853 1 10 3 10 3 9 6 3 8 6
Vardas854 Pavarde854 3 3 1 3 9 2 5 4 5 4
Vardas855 Pavarde855 10 1 7 4 6 10 6 7 8 4
Vardas856 Pavarde856 10 7 3 10 3 2 1 1 7 8
Vardas857 Pavarde857 4 3 7 6 4 9 9 3 10 8
Vardas858 Pavarde858 7 5 7 2 9 3 10 1 4 8
Vardas859 Pavarde859 10 10 3 10 10 8 4 8 8 4
Vardas860 Pavarde860 6 9 8 7 1 1 4 7 7 1
Vardas861 Pavarde861 9 10 9 3 8 6 9 4 2 4
Vardas862 Pavarde862 8 7 5 3 4 9 4 4 1 9
Vardas863 Pavarde863 10 7 8 6 6 9 2 5 9 3
Vardas864 Pavarde864 7 6 8 5 6 6 1 8 2 7
Vardas865 Pavarde865 7 2 8 10 1 3 10 10 3 2
Vardas866 Pavarde866 2 5 6 6 9 10 9 9 1 3
Vardas867 Pavarde867 5 8 7 7 9 3 1 5 2 8
Vardas868 Pavarde868 8 8 6 1 5 9 6 10 5 3
Vardas869 Pavarde869 10 4 8 8 6 2 4 9 2 2
Vardas870 Pavarde870 7 4 8 2 2 8 10 9 5 5
Vardas871 Pavarde871 4 8 10 10 7 9 8 6 2 9
Vardas872 Pavarde872 3 7 2 1 5 10 9 9 5 10
Vardas873 Pavarde873 3 8 5 3 2 9 5 9 6 4
Vardas874 Pavarde874 3 1 9 8 5 2 4 3 4 8
Vardas875 Pavarde875 3 9 4 6 1 6 4 1 9 2
Vardas876 Pavarde876 6 1 4 6 5 4 7 10 4 10
Vardas877 Pavarde877 9 9 6 8 9 7 2 7 9 3
Vardas878 Pavarde878 7 7 8 3 10 8 4 6 6 6
Vardas879 Pavarde879 10 7 7 8 6 5 9 4 4 6
Vardas880 Pavarde880 7 5 7 10 4 6 5 5 7 4
Vardas881 Pavarde881 1 2 3 3 2 8 10 3 5 9
Vardas882 Pavarde882 1 7 9 2 7 2 3 5 2 10
Vardas883 Pavarde883 8 9 8 4 1 2 6 8 3 2
Vardas884 Pavarde884 2 3 1 3 5 3 8 3 8 6
Vardas885 Pavarde885 7 7 9 5 9 4 2 3 9 8
Vardas886 Pavarde886 8 6 3 2 2 3 2 1 6 1
Vardas887 Pavarde887 6 9 1 2 9 8 9 2 2 7
Vardas888 Pavarde888 7 8 1 10 6 9 5 8 5 6
Vardas889 Pavarde889 8 9 6 5 5 3 5 10 7 10
Vardas890 Pavarde890 9 5 8 2 5 10 7 6 1 10
Vardas891 Pavarde891 1 6 1 3 6 8 6 10 4 9
Vardas892 Pavarde892 4 1 4 1 3 1 7 6 4 5
Vardas893 Pavarde893 1 3 8 8 1 7 8 1 10 10
Vardas894 Pavarde894 2 3 9 10 10 9 10 5 9 3
Vardas895 Pavarde895 1 2 8 9 10 3 3 2 5 1
Vardas896 Pavarde896 8 4 1 8 2 6 10 5 5 6
Vardas897 Pavarde897 2 7 10 10 8 1 4 2 6 4
Vardas898 Pavarde898 3 2 5 10 2 1 6 3 7 2
Vardas899 Pavarde899 6 8 7 8 5 10 8 10 6 9
Vardas900 Pavarde900 1 9 3 9 4 10 9 9 9 3
Vardas901 Pavarde901 3 10 10 3 6 9 10 7 7 2
Vardas902 Pavarde902 5 4 8 1 8 1 6 2 7 6
Vardas903 Pavarde903 7 3 6 1 10 3 9 5 4 2
Vardas904 Pavarde904 5 7 10 4 3 1 2 1 5 1
Vardas905 Pavarde905 6 7 5 4 1 2 7 5 2 3
Vardas906 Pavarde906 2 10 5 10 3 10 3 5 6 6
Vardas907 Pavarde907 4 1 4 7 10 10 9 2 3 10
Vardas908 Pavarde908 7 3 9 6 1 9 6 4 5 1
Vardas909 Pavarde909 8 9 4 3 10 6 4 9 6 1
Vardas910 Pavarde910 8 6 4 6 2 8 9 1 8 4
Vardas911 Pavarde911 2 2 8 7 5 6 7 1 3 10
Vardas912 Pavarde912 4 2 2 8 6 8 8 4 4 3
Vardas913 Pavarde913 10 10 9 4 4 10 7 10 4 7
Vardas914 Pavarde914 9 8 1 3 4 1 9 3 8 10
Vardas915 Pavarde915 1 6 10 4 6 2 10 6 6 4
Vardas916 Pavarde916 1 8 5 3 9 5 5 3 9 1
Vardas917 Pavarde917 4 8 10 8 8 7 8 10 3 9
Vardas918 Pavarde918 1 9 10 9 1 5 7 5 2 10
Vardas919 Pavarde919 3 5 9 6 8 3 9 7 2 4
Vardas920 Pavarde920 3 4 6 7 1 5 6 3 8 1
Vardas921 Pavarde921 3 8 7 1 6 5 9 4 8 2
Vardas922 Pavarde922 8 6 8 3 4 1 5 1 4 7
Vardas923 Pavarde923 6 10 8 4 10 8 3 7 4 7
Vardas924 Pavarde924 6 2 10 3 1 6 10 1 4 9
Vardas925 Pavarde925 2 2 4 5 1 3 6 1 5 8
Vardas926 Pavarde926 7 7 5 2 10 5 5 4 2 9
Vardas927 Pavarde927 1 8 7 6 10 5 6 1 7 2
Vardas928 Pavarde928 6 3 8 2 4 10 1 1 7 3
Vardas929 Pavarde929 5 1 1 6 7 6 1 3 6 9
Vardas930 Pavarde930 9 9 5 8 8 8 10 2 8 5
Vardas931 Pavarde931 9 5 5 1 6 3 1 6 10 9
Vardas932 Pavarde932 4 2 3 7 8 4 10 7 9 2
Vardas933 Pavarde933 1 1 6 9 5 3 10 1 10 3
Vardas934 Pavarde934 7 10 8 9 10 2 9 3 1 7
Vardas935 Pavarde935 6 9 2 7 4 6 10 8 6 3
Vardas936 Pavarde936 2 1 2 4 6 2 6 3 2 4
Vardas937 Pavarde937 7 5 1 9 2 10 4 4 4 8
Vardas938 Pavarde938 3 7 2 6 10 3 1 5 9 4
Vardas939 Pavarde939 8 4 6 1 10 4 2 5 4 4
Vardas940 Pavarde940 6 1 4 6 2 5 9 8 6 4
Vardas941 Pavarde941 7 6 1 6 7 5 4 5 3 4
Vardas942 Pavarde942 7 7 4 1 1 10 7 6 8 5
Vardas943 Pavarde943 5 3 8 5 9 10 5 7 7 3
Vardas944 Pavarde944 3 9 10 4 3 4 6 2 2 7
Vardas945 Pavarde945 1 3 10 3 1 10 7 8 8 8
Vardas946 Pavarde946 1 4 8 4 5 2 6 4 10 3
Vardas947 Pavarde947 4 8 3 8 6 8 9 9 3 8
Vardas948 Pavarde948 1 7 2 10 2 4 6 5 3 10
Vardas949 Pavarde949 9 4 2 2 7 4 8 4 1 2
Vardas950 Pavarde950 8 6 3 9 7 8 7 4 6 3
Vardas951 Pavarde951 7 9 2 8 4 9 7 3 5 10
Vardas952 Pavarde952 7 10 8 4 1 8 2 8 8 8
Vardas953 Pavarde953 2 9 6 4 7 9 8 9 8 9
Vardas954 Pavarde954 4 7 6 4 6 4 7 9 6 10
Vardas955 Pavarde955 8 1 10 9 10 10 7 5 7 8
Vardas956 Pavarde956 6 6 7 5 5 1 6 10 3 7
Vardas957 Pavarde957 2 10 6 7 8 8 7 1 1 3
Vardas958 Pavarde958 3 2 1 8 1 5 8 9 9 10
Vardas959 Pavarde959 9 5 5 7 3 5 8 8 2 1
Vardas960 Pavarde960 10 3 6 6 9 5 10 1 6 6
Vardas961 Pavarde961 10 5 8 8 9 2 9 6 6 5
Vardas962 Pavarde962 3 2 6 2 6 2 1 10 5 5
Vardas963 Pavarde963 5 5 6 3 2 7 2 3 10 7
Vardas964 Pavarde964 2 3 1 6 4 10 3 4 10 4
Vardas965 Pavarde965 4 7 6 9 9 4 7 9 4 3
Vardas966 Pavarde966 9 9 6 6 4 6 8 9 9 5
Vardas967 Pavarde967 5 4 3 6 2 2 1 6 1 3
Vardas968 Pavarde968 1 1 2 1 1 7 3 3 3 6
Vardas969 Pavarde969 10 7 3 7 3 6 2 5 8 5
Vardas970 Pavarde970 10 8 9 4 9 7 5 8 4 8
Vardas971 Pavarde971 7 10 10 2 4 3 8 3 2 9
Vardas972 Pavarde972 4 5 10 7 7 1 8 2 8 3
Vardas973 Pavarde973 8 7 1 5 1 8 10 9 4 7
Vardas974 Pavarde974 9 10 4 7 9 4 6 1 1 2
Vardas975 Pavarde975 4 8 1 9 3 8 5 5 5 2
Vardas976 Pavarde976 6 9 1 1 5 8 1 9 4 4
Vardas977 Pavarde977 10 3 8 2 10 10 10 10 2 7
Vardas978 Pavarde978 8 4 8 2 1 5 3 7 7 2
Vardas979 Pavarde979 9 1 8 9 5 5 10 6 10 2
Vardas980 Pavarde980 9 4 8 9 5 1 3 3 8 10
Vardas981 Pavarde981 7 10 8 10 5 6 7 9 3 3
Vardas982 Pavarde982 3 10 9 4 9 3 5 6 3 7
Vardas983 Pavarde983 7 7 2 6 3 6 1 7 3 2
Vardas984 Pavarde984 2 5 6 3 10 2 5 3 2 6
Vardas985 Pavarde985 6 8 5 9 9 1 6 7 3 5
Vardas986 Pavarde986 1 1 2 10 3 6 3 2 4 2
Vardas987 Pavarde987 8 9 4 7 5 6 4 9 2 4
Vardas988 Pavarde988 8 2 7 6 9 8 2 2 6 8
Vardas989 Pavarde989 9 6 6 6 1 9 9 1 6 3
Vardas990 Pavarde990 7 6 9 9 7 4 4 7 2 7
Vardas991 Pavarde991 10 10 9 8 7 9 3 1 5 5
Vardas992 Pavarde992 9 9 1 9 9 10 10 7 7 4
Vardas993 Pavarde993 4 2 10 9 10 9 7 6 1 10
Vardas994 Pavarde994 4 9 6 1 8 6 10 1 4 6
Vardas995 Pavarde995 3 7 6 4 1 7 3 1 7 3
Vardas996 Pavarde996 5 8 9 10 5 7 5 5 9 4
Vardas997 Pavarde997 2 3 7 2 5 5 2 3 6 6
Vardas998 Pavarde998 5 10 5 4 3 4 3 2 1 4
Vardas999 Pavarde999 10 4 9 10 5 9 7 2 2 3
Vardas1000 Pavarde1000 5 6 2 8 7 2 8 9 1 4
